MatchId;SummonnerName;XPD@15;GD@15;Kills;Deaths;Assists;WardPlaced;WardKilled;TotalDamageShieldedOnTeammates;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;TotalTimeCrowdControlDealt;TotalTimeCCOthers;JungleProximity;midLanePresence;topLanePresence;botLanePresence;jungleBlueEntryPresence;jungleRedEntryPresence
110853020184706759|game2;JDG 369;-495;465;0;0;0;6;2;94.90999603271484;3100.6787109375;3100.6787109375;273.9098205566406;6.9209065437316895;0.19215686274509805;0.0;0.6716577540106952;0.0106951871657754;0.0032085561497326204;0.01746880570409982
110853020184706759|game2;JDG Kanavi;773;1142;2;2;2;3;7;0.0;0.0;14122.08984375;152.23410034179688;5.62763786315918;0.0;0.029946524064171122;0.01818181818181818;0.08128342245989305;0.05204991087344028;0.07379679144385026
110853020184706759|game2;JDG knight;318;771;1;0;1;4;1;91.58235168457031;380.75286865234375;380.75286865234375;115.01823425292969;7.957578659057617;0.5133689839572193;0.6987522281639929;0.0;0.07878787878787878;0.017825311942959002;0.0
110853020184706759|game2;JDG Ruler;-207;-163;1;1;2;10;8;0.0;0.0;0.0;140.79440307617188;4.029047966003418;0.10196078431372549;0.08163992869875222;0.0;0.6249554367201426;0.009982174688057042;0.009269162210338681
110853020184706759|game2;JDG MISSING;496;-550;0;1;4;24;7;682.0;0.0;0.0;100.82917785644531;10.732579231262207;0.1925133689839572;0.10588235294117647;0.0;0.4734402852049911;0.02459893048128342;0.012477718360071301
110853020184706759|game2;T1 Zeus;-495;465;0;0;0;7;1;0.0;0.0;3616.199462890625;134.49240112304688;7.579793453216553;0.056327985739750445;0.009269162210338681;0.6948306595365419;0.01746880570409982;0.0;0.021746880570409983
110853020184706759|game2;T1 Oner;773;1142;1;3;3;6;0;0.0;0.0;7884.509765625;367.768798828125;16.744384765625;0.0;0.01461675579322638;0.0;0.08520499108734403;0.049554367201426024;0.07237076648841355
110853020184706759|game2;T1 Faker;318;771;0;0;2;6;0;0.0;0.0;0.0;69.26686096191406;4.029535293579102;0.45953654188948306;0.6755793226381461;0.0;0.08591800356506239;0.006417112299465241;0.004634581105169341
110853020184706759|game2;T1 Gumayusi;-207;-163;1;0;3;7;5;0.0;1749.13427734375;6192.380859375;8.766830444335938;1.5377197265625;0.18716577540106952;0.07807486631016043;0.0;0.6623885918003565;0.00285204991087344;0.006060606060606061
110853020184706759|game2;T1 Keria;496;-550;2;1;2;21;6;0.0;715.4995727539062;2946.530517578125;255.64154052734375;20.778711318969727;0.296969696969697;0.09090909090909091;0.0;0.5126559714795009;0.016042780748663103;0.031016042780748664
